2020-03-22 22:08:16.202 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:16.202 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:18.581 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:18.582 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:21.094 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:21.094 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:23.811 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:23.811 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:26.498 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:26.499 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:29.206 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:29.206 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:31.891 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:31.892 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:34.561 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:34.562 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:39.909 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:39.909 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:42.562 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:42.562 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:45.140 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:45.140 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:47.738 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:47.738 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:50.374 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:50.375 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:53.022 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:53.023 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:55.680 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:55.680 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:08:58.346 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:08:58.347 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:00.980 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:09:00.980 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:03.632 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:09:03.632 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:09:06.271 | INFO     | controlpanel.updaters:on_message:56 - message!
